page,title,price,location,listing_date,url
97,Appartements 2ème position plage Hammam Ghzeez,240000 DT,Nabeul,7 days ago,https://www.tayara.tn/item/appartements/nabeul/hammam-ghezze/appartements-2me-position-plage-hammam-ghzeez/689db450dbb2ce981b9f4f7e/
97,A Vendre Villa à Hergla 530 m²,590000 DT,Sousse,7 days ago,https://www.tayara.tn/item/maisons-et-villas/sousse/hergla/a-vendre-villa-hergla-530-m/6966970da00bf1861739fdf2/
97,أرض فلاحيةللبيع,95 DT,Gafsa,7 days ago,https://www.tayara.tn/item/terrains-et-fermes/gafsa/gafsa-nord/-/69669375a00bf1861739fc2e/
97,Terrain de 500m2 au Bel Azur Garden Mornag,215 DT,Ben Arous,7 days ago,https://www.tayara.tn/item/terrains-et-fermes/ben-arous/mornag/terrain-de-500m2-au-bel-azur-garden-mornag/696692a40fe250585264415d/
97,اصل تجاري للبيع في الياسمينات,1111 DT,Ben Arous,7 days ago,https://www.tayara.tn/item/autres-immobiliers/ben-arous/autres-villes/-/69668f9aa00bf1861739fa6c/
97,A louer Studio Khaznadar le bardo,330 DT,Tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/le-bardo/a-louer-studio-khaznadar-le-bardo/69668d4a0fe2505852643e7b/
97,Maison a vendre,150000 DT,Tunis,7 days ago,https://www.tayara.tn/item/maisons-et-villas/tunis/el-ouardia/maison-a-vendre/69668ab80fe2505852643d85/
97,Villa 371 m² à cité Riadh Kelibia,780000 DT,Nabeul,7 days ago,https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/villa-371-m-cit-riadh-kelibia/686541da94cd0376dcd36242/
97,Terrain à vendre 824m² à Route el Ain km 6.5 زنقة الكحلاء,295000 DT,Sfax,7 days ago,https://www.tayara.tn/item/terrains-et-fermes/sfax/route-el-ain/terrain-vendre-824m-route-el-ain-km-65-/681e38c1c1f8f57898ee8d39/
97,"à vendre terrain 961m² R+2 avec une ancienne maison à Bouzayen, Av Mohamed jmal , en face Gourmandise",695000 DT,Sfax,7 days ago,https://www.tayara.tn/item/terrains-et-fermes/sfax/route-gremda/-vendre-terrain-961m-r2-avec-une-ancienne-maison-bouzayen-av-mohamed-jmal-en-face-gourmandise/682c56fc6e84e888afbf1095/
97,"A louer, s+1 vide dans un endroit sécurisée à Tunis Ain-zaghouen nord,zwaydiya👈les factures eau et courant ,inclus,à proximité de l’hopital monji slim la marsa proche de laouina Contactez 50522807👈🏼 ou WhatsApp*",900 DT,Tunis,7 days ago,https://www.tayara.tn/item/maisons-et-villas/tunis/l-aouina/a-louer-s1-vide-dans-un-endroit-scurise-tunis-ainzaghouen-nordzwaydiyales-factures-eau-et-courant-inclus-proximit-de-lhopital-monji-slim-la-marsa-proche-de-laouina-contactez-50522807-ou-whatsapp/696684e2aedf76c279b9deec/
97,𝒂̀ 𝒗𝒆𝒏𝒅𝒓𝒆 𝒔+3 𝒉𝒂𝒖𝒕 𝒔𝒕𝒂𝒏𝒅𝒊𝒏𝒈 𝒅𝒊𝒓𝒆𝒄𝒕𝒆𝒎𝒆𝒏𝒕 𝒂𝒖 𝒑𝒓𝒐𝒎𝒐𝒕𝒆𝒖𝒓 𝒃𝒂𝒈𝒉𝒅𝒆𝒅𝒊,350000 DT,Mahdia,7 days ago,https://www.tayara.tn/item/appartements/mahdia/mahdia/-3-/67c2cdf693928ac5bc146bd0/
97,𝑫𝒆𝒔 𝑨𝒑𝒑𝒂𝒓𝒕𝒆𝒎𝒆𝒏𝒕𝒔 𝒔+2 𝑵𝒆𝒖𝒇 𝑨̀ 𝑽𝒆𝒏𝒅𝒓𝒆 𝑨̀ 𝒎𝒂𝒉𝒅𝒊𝒂,170000 DT,Mahdia,7 days ago,https://www.tayara.tn/item/appartements/mahdia/mahdia/-2-/67ac775a86d5f7a45c186a6a/
97,𝑹𝒅𝒄 𝒔+2 𝒂𝒗𝒆𝒄 𝒋𝒂𝒓𝒅𝒊𝒏 𝒂̀ 𝒗𝒆𝒏𝒅𝒓𝒆 𝒂̀ 𝒃𝒂𝒈𝒉𝒅𝒆𝒅𝒊 𝒎𝒂𝒉𝒅𝒊𝒂,240000 DT,Mahdia,7 days ago,https://www.tayara.tn/item/appartements/mahdia/mahdia/-2-/689ca85ddbb2ce981b9ebd91/
97,𝒂̀ 𝒍𝒐𝒖𝒆𝒓 𝒂𝒑𝒑 𝒔+2 𝒏𝒆𝒖𝒇 𝒋𝒂𝒎𝒂𝒊𝒔 𝒉𝒂𝒃𝒊𝒕𝒆́ 𝒂̀ 𝒎𝒂𝒉𝒅𝒊𝒂,600 DT,Mahdia,7 days ago,https://www.tayara.tn/item/appartements/mahdia/mahdia/-2-/681b47ecc1f8f57898ec6272/
97,Loc. Nuitée à Cap Kantaoui Residence Appart S2 Trés Ht Standing meublé équipé avec Piscine,150 DT,tunis,7 days ago,https://www.tayara.tn/item/locations-de-vacances/tunis/tunis/loc-nuite-cap-kantaoui-residence-appart-s2-trs-ht-standing-meubl-quip-avec-piscine/69667f82a00bf1861739f30f/
97,appartement s2 par nuit,100 DT,Sousse,7 days ago,https://www.tayara.tn/item/locations-de-vacances/sousse/sousse/appartement-s2-par-nuit/69667e9aa00bf1861739f283/
98,appartement s1 par nuit,70 DT,Sousse,7 days ago,https://www.tayara.tn/item/locations-de-vacances/sousse/sousse/appartement-s1-par-nuit/69667dc7aedf76c279b9dbb5/
98,appartement s1 par nuit,90 DT,Sousse,7 days ago,https://www.tayara.tn/item/locations-de-vacances/sousse/sousse/appartement-s1-par-nuit/69667d5eaedf76c279b9db89/
98,Local commercial à louer,300 DT,Tunis,7 days ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/tunis/sidi-el-bchir/local-commercial-louer/69667d14a00bf1861739f1c0/
98,appartement s1 par nuit,80 DT,Sousse,7 days ago,https://www.tayara.tn/item/locations-de-vacances/sousse/sousse/appartement-s1-par-nuit/69667cf9aedf76c279b9db58/
98,appartement s0 par nuit,70 DT,Sousse,7 days ago,https://www.tayara.tn/item/locations-de-vacances/sousse/sousse/appartement-s0-par-nuit/69667c9e0fe25058526436f8/
98,appartement s1 par nuit,100 DT,Sousse,7 days ago,https://www.tayara.tn/item/locations-de-vacances/sousse/sousse/appartement-s1-par-nuit/69667c21a00bf1861739f14e/
98,A louer un appartement s3 meublé aux lac 2,,Tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/lac-2/a-louer-un-appartement-s3-meubl-aux-lac-2/69667c1a0fe250585264369f/
98,Fond de commerce a cité Ezzouhour Kelibia,62000 DT,Nabeul,7 days ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/nabeul/klibia/fond-de-commerce-a-cit-ezzouhour-kelibia/6943bbf6cd04d08be74cd8c5/
98,Appartement Haut standing à Sidi Mansour Kelibia,180000 DT,Nabeul,7 days ago,https://www.tayara.tn/item/appartements/nabeul/klibia/appartement-haut-standing-sidi-mansour-kelibia/67977556a487ea2259becfcc/
98,Terrain 144 m² à cité ennour Kelibia,50000 DT,Nabeul,7 days ago,https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/terrain-144-m-cit-ennour-kelibia/68ff85cbd0d95991e1061cca/
98,À louer appartement S3 meublé Les berges du Lac 2,,Tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/lac-2/-louer-appartement-s3-meubl-les-berges-du-lac-2/695fb11dcd04d08be7575d5f/
98,A louer un appartement en s2 meublé aux lac 2,,Tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/lac-2/a-louer-un-appartement-en-s2-meubl-aux-lac-2/6960bd25a00bf18617376441/
98,Charmant Duplex Avec Piscine a Gammarth Foret,3500 DT,Tunis,7 days ago,https://www.tayara.tn/item/maisons-et-villas/tunis/gammarth/charmant-duplex-avec-piscine-a-gammarth-foret/69667866a00bf1861739efaf/
98,Vente Villa Riccardo S+3,435000 DT,Nabeul,7 days ago,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/vente-villa-riccardo-s3/6966784ba00bf1861739efa4/
98,A louer s1 meublé au lac 2,,Tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/lac-2/a-louer-s1-meubl-au-lac-2/6966780937e36f9aaa5e537e/
98,Terrain agricole en vente,90000 DT,Sousse,7 days ago,https://www.tayara.tn/item/terrains-et-fermes/sousse/kantaoui/terrain-agricole-en-vente/693d356bcd04d08be74a35c1/
98,"À LOUER : Un appartement S+1( Jamais Habité ) , idéalement situé à Ain Zaghouan Nord",1500 DT,Tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-un-appartement-s1-jamais-habit-idalement-situ-ain-zaghouan-nord/696675d9a00bf1861739eeba/
98,زوز ديار فوق بعضهم للبيع في الحمامات الرقم 24007540,440 DT,Nabeul,7 days ago,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammamet/-24007540/696674de0fe250585264338b/
98,appartement à louer,750 DT,Sfax,7 days ago,https://www.tayara.tn/item/appartements/sfax/route-mehdia/appartement-louer/69667498a00bf1861739ee2f/
98,a louer s+1 bien equiper,1000 DT,Tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/cit-olympique/a-louer-s1-bien-equiper/696672cc0fe25058526432b5/
98,Un bel appartement richement meublé,4500 DT,Tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/lac-2/un-bel-appartement-richement-meubl/68fbb5ffb756576ab407e093/
98,un appartement à usage bureautique,1500 DT,Tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/lac-1/un-appartement-usage-bureautique/694e9c8ccd04d08be75171a9/
98,A louer S2 à la soukra,1570 DT,Ariana,7 days ago,https://www.tayara.tn/item/appartements/ariana/dar-fadhal/a-louer-s2-la-soukra/6930647b265523b710ef305e/
98,أستوديو مؤثث للإيجار باليوم أو بالشهر في حي النصر 1,90 DT,Ariana,7 days ago,https://www.tayara.tn/item/locations-de-vacances/ariana/ennasr/-1/68497cda92753d6d79ae153f/
98,"bureau 136,5 m2 au lac 1",3500 DT,Tunis,7 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/lac-1/bureau-1365-m2-au-lac-1/6966700437e36f9aaa5e4fec/
98,A louer S1 à la nouvelle soukra,1100 DT,Ariana,7 days ago,https://www.tayara.tn/item/appartements/ariana/la-soukra/a-louer-s1-la-nouvelle-soukra/6925ce72265523b710eb55aa/
98,BUREAU 170 M² Alain Savary,550000 DT,Tunis,7 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/alain-savary/bureau-170-m-alain-savary/69666eec37e36f9aaa5e4f66/
98,Terrain d’habitation 193 m² à Ezzahra Hammam Ghzeez,180000 DT,Nabeul,7 days ago,https://www.tayara.tn/item/terrains-et-fermes/nabeul/hammam-ghezze/terrain-dhabitation-193-m-ezzahra-hammam-ghzeez/68ff8867d0d95991e1061e85/
98,Maison 150 m² à Hammam ghzeez,300000 DT,Nabeul,7 days ago,https://www.tayara.tn/item/maisons-et-villas/nabeul/hammam-ghezze/maison-150-m-hammam-ghzeez/6707f112a6b9efcc9cfadfea/
98,Appartements haut standing zone touristique Kelibia la blanche,215000 DT,Nabeul,7 days ago,https://www.tayara.tn/item/appartements/nabeul/klibia/appartements-haut-standing-zone-touristique-kelibia-la-blanche/691c3a9b145e1617cba7d85f/
99,A louer une luxueuse villa plain pied avec piscine,5000 DT,ariana,7 days ago,https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/a-louer-une-luxueuse-villa-plain-pied-avec-piscine/690dcd46145e1617cb9e7db6/
99,A louer S1 jamais habité à la soukra,1050 DT,tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/tunis/a-louer-s1-jamais-habit-la-soukra/68f622585709529b94aa44f5/
99,A vendre S+2 neuf de haut standing a Chotrana 1,426000 DT,Ariana,7 days ago,https://www.tayara.tn/item/appartements/ariana/chotrana-1/a-vendre-s2-neuf-de-haut-standing-a-chotrana-1/693c3d94cd04d08be749e329/
99,A louer un s+2 neuf à chotrana 1,1600 DT,Ariana,7 days ago,https://www.tayara.tn/item/appartements/ariana/chotrana-1/a-louer-un-s2-neuf-chotrana-1/694aa6f48914daae51a03eb2/
99,A vendre un duplex de haut standing à la soukra,835000 DT,tunis,7 days ago,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/a-vendre-un-duplex-de-haut-standing-la-soukra/694aa475cd04d08be74fc729/
99,"À LOUER : Un superbe appartement S+3, idéalement situé à La Nouvelle Soukra",2500 DT,Tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-un-superbe-appartement-s3-idalement-situ-la-nouvelle-soukra/69666c74a00bf1861739e995/
99,"À LOUER : Un appartement S+1( Jamais Habité ) , idéalement situé à La Soukra",1150 DT,Tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-un-appartement-s1-jamais-habit-idalement-situ-la-soukra/69666b1aa00bf1861739e90e/
99,A louer un luxueux s+1 à chotrana1,1150 DT,tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/tunis/a-louer-un-luxueux-s1-chotrana1/69666a569f8f97b61fce20fe/
99,A vendre un S+2 de 127 m² à la soukra,425000 DT,tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/tunis/a-vendre-un-s2-de-127-m-la-soukra/69206de1265523b710e90267/
99,À LOUER : Un appartement S+1 (Jamais Habité) idéalement situé à La Nouvelle Soukra,1050 DT,Tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-un-appartement-s1-jamais-habit-idalement-situ-la-nouvelle-soukra/6966699fa00bf1861739e859/
99,"À louer : Étage de villa neuf, haut standing – Chotrana 3 (La Soukra, Ariana)",1850 DT,tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/tunis/-louer-tage-de-villa-neuf-haut-standing-chotrana-3-la-soukra-ariana/69666839d16bde2311830a0c/
99,⭐️ OPPORTUNITÉ À SAISIR – ESPACE DE COWORKING MEUBLÉ IDÉALEMENT SITUÉ ⭐️,,Tunis,7 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/el-menzah-1/-opportunit-saisir-espace-de-coworking-meubl-idalement-situ-/69666832a00bf1861739e78d/
99,A louer ( avec pas de porte) salle de fête en plein centre Fouchana,4000 DT,Ben Arous,7 days ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/ben-arous/fouchana/a-louer-avec-pas-de-porte-salle-de-fte-en-plein-centre-fouchana/692eb3b3265523b710ee6101/
99,A vendre un local commercial à El Mourouj 5 juste à coté MG,260000 DT,Ben Arous,7 days ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/ben-arous/el-mourouj-5/a-vendre-un-local-commercial-el-mourouj-5-juste-cot-mg/694909b88914daae519f7a9f/
99,A louer étage de villa S+2 au bardo,850 DT,Tunis,7 days ago,https://www.tayara.tn/item/maisons-et-villas/tunis/le-bardo/a-louer-tage-de-villa-s2-au-bardo/696663fc0fe2505852642ac8/
99,A vendre un Fond de commerce - TT COMMERCE - à El Mourouj 5 juste à coté MG,45000 DT,tunis,7 days ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/tunis/tunis/a-vendre-un-fond-de-commerce-tt-commerce-el-mourouj-5-juste-cot-mg/693297458914daae51962a04/
99,A vendre une villa très haut standing situé au Cité oulija - Ezzahra,,Ben Arous,7 days ago,https://www.tayara.tn/item/maisons-et-villas/ben-arous/ezzahra/a-vendre-une-villa-trs-haut-standing-situ-au-cit-oulija-ezzahra/67b83bbbbf049e957eabc6ff/
99,a vendre,,Sfax,7 days ago,https://www.tayara.tn/item/appartements/sfax/route-tunis/a-vendre/696661be0fe2505852642928/
99,Garage 200 m² à Kelibia,275000 DT,Nabeul,7 days ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/nabeul/klibia/garage-200-m-kelibia/686543d5d5464a896ca10a4a/
99,Appartements S+2 H Standing en cours de construction à 200 mètres plage Hammam ghzeez,205000 DT,Nabeul,7 days ago,https://www.tayara.tn/item/appartements/nabeul/hammam-ghezze/appartements-s2-h-standing-en-cours-de-construction-200-mtres-plage-hammam-ghzeez/68ff3e4db756576ab4099c38/
99,𝑎 𝑙𝑜𝑢𝑒𝑟 𝑎𝑝𝑝𝑎𝑟𝑡𝑒𝑚𝑒𝑛𝑡 𝑠+2 𝑟𝑧 𝑓𝑎𝑡𝑖𝑚𝑖𝑑𝑒𝑠 ℎ𝑎𝑢𝑡 𝑠𝑡𝑎𝑛𝑑𝑖𝑛𝑔,650 DT,Mahdia,7 days ago,https://www.tayara.tn/item/appartements/mahdia/mahdia/-2-/69665ef7a00bf1861739e2cf/
99,S+2 de Luxe dans une résidence avec piscine à AFH Mrezga Nabeul,405000 DT,Nabeul,7 days ago,https://www.tayara.tn/item/appartements/nabeul/mrezga/s2-de-luxe-dans-une-rsidence-avec-piscine-afh-mrezga-nabeul/68ed0623ebd8d75bc802a198/
99,𝐀̀ 𝐋𝐎𝐔𝐄𝐑 – 𝐂𝐇𝐀𝐑𝐌𝐀𝐍𝐓𝐄 𝐕𝐈𝐋𝐋A EN S+4 Cité les pins MARSA,,Tunis,7 days ago,https://www.tayara.tn/item/maisons-et-villas/tunis/la-marsa/-a-en-s4-cit-les-pins-marsa/68f8c5a4d0d95991e1027ca0/
99,À louer une villa en duplex S+6 à La Marsa,3000 DT,Tunis,7 days ago,https://www.tayara.tn/item/maisons-et-villas/tunis/la-marsa/-louer-une-villa-en-duplex-s6-la-marsa/695fb5ea8914daae51a7d768/
99,Bureau en 4 especes-85m²-Montplaisir- IFCM128,1700 DT,Tunis,7 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/montplaisir/bureau-en-4-especes85mmontplaisir-ifcm128/69665b2c0fe250585264260e/
99,شقة للبيع بالطابق الأول,50000 DT,Tunis,7 days ago,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/-/69665a8250094bdcc7e9392d/
99,🏠𝐄𝐍𝐍𝐀𝐒𝐑 ; à louer Spacieux RDC de Villa 𝐒+4 avec jardin 🏠,,Ariana,7 days ago,https://www.tayara.tn/item/maisons-et-villas/ariana/cit-ennasr-2/-louer-spacieux-rdc-de-villa-4-avec-jardin-/690b24966490817594e3e61f/
99,villa sur 2 étage séparer,870000 DT,Ariana,7 days ago,https://www.tayara.tn/item/maisons-et-villas/ariana/borj-louzir/villa-sur-2-tage-sparer/696659daa00bf1861739e051/
99,🏠 𝐄𝐍𝐍𝐀𝐒𝐑 2 ; à 𝐥𝐨𝐮𝐞𝐫 spacieux appt 𝐒+2 bien situé 🏠,,Ariana,7 days ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/-2-spacieux-appt-2-bien-situ-/695cddd0cd04d08be7567320/
99,Appartement s+1 à louer,1000 DT,Ariana,7 days ago,https://www.tayara.tn/item/appartements/ariana/riadh-andalous/appartement-s1-louer/69665962a00bf1861739e027/
100,A louer un magasin au colisé sfax,,Sfax,7 days ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/sfax/sfax-ville/a-louer-un-magasin-au-colis-sfax/69665732a00bf1861739df2b/
100,A vendre appartement s+2 a Ain zaghouan,180000 DT,Tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouen/a-vendre-appartement-s2-a-ain-zaghouan/6966572250094bdcc7e937c7/
100,للبيع – أرض +12.000 م² | القلعة الصغرى – سوسة,350000 DT,Sousse,7 days ago,https://www.tayara.tn/item/terrains-et-fermes/sousse/kala-sghira/-12000-/696656c150094bdcc7e9379a/
100,"À vendre fonds de commerce au boulevard Habib Bourguiba, Tunis",300000 DT,Tunis,7 days ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/tunis/tunis/-vendre-fonds-de-commerce-au-boulevard-habib-bourguiba-tunis/6936f0cbcd04d08be7478623/
100,A louer bureau H+3 Montplaisir,1500 DT,Tunis,7 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/montplaisir/a-louer-bureau-h3-montplaisir/6936ecbacd04d08be7478313/
100,Bonne opportunité pour homme à menzah,250 DT,tunis,7 days ago,https://www.tayara.tn/item/colocations/tunis/tunis/bonne-opportunit-pour-homme-menzah/69665332a00bf1861739dd29/
100,Bel Maison à vendre à la Pecherie - Bizerte,300000 DT,Bizerte,7 days ago,https://www.tayara.tn/item/maisons-et-villas/bizerte/bizerte-sud/bel-maison-vendre-la-pecherie-bizerte/6839bce7e1e62e32ffb6ac38/
100,Appartements à cité Ksiba Kelibia,95000 DT,Nabeul,7 days ago,https://www.tayara.tn/item/appartements/nabeul/klibia/appartements-cit-ksiba-kelibia/6865335dd5464a896ca0fa14/
100,Terrain agricole 28170 m² à Kelibia,310000 DT,Nabeul,7 days ago,https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/terrain-agricole-28170-m-kelibia/691b100f265523b710e678aa/
100,TRES CHIC APP S+2 AVEC PLACE PARKING A KHZAMA,1100 DT,Sousse,7 days ago,https://www.tayara.tn/item/appartements/sousse/khzema/tres-chic-app-s2-avec-place-parking-a-khzama/69665111fec2bdf410866083/
100,A louer S2 de 120m2 au lac 2,2100 DT,Tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/lac-2/a-louer-s2-de-120m2-au-lac-2/693fd2afe922eb04d002cc39/
100,Apparemment à louer (sans meuble),1200 DT,Tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/le-kram/apparemment-louer-sans-meuble/696650eea00bf1861739dc3e/
100,"A louer Bureau H+2, à Bhar Lazrag",750 DT,Tunis,7 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/sidi-bou-said/a-louer-bureau-h2-bhar-lazrag/696650190fe25058526420da/
100,A Vendre Terrain au Mnihla Cité Bassatine,75000 DT,Ariana,7 days ago,https://www.tayara.tn/item/terrains-et-fermes/ariana/mnihla/a-vendre-terrain-au-mnihla-cit-bassatine/69664fb2a00bf1861739db8e/
100,Particulier propose pour location un S plus 2 à Ain zaghaoun,1100 DT,Tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouen/particulier-propose-pour-location-un-s-plus-2-ain-zaghaoun/69664cce0fe2505852641ed0/
100,UN BEL APP A DEUX PAS DE LA PLAGE DE HAMMAM SOUSSE,245000 DT,Sousse,7 days ago,https://www.tayara.tn/item/appartements/sousse/hammam-sousse/un-bel-app-a-deux-pas-de-la-plage-de-hammam-sousse/68b7266d711369bbe4f6c91c/
100,APP S+2 DIRECT PROMOTEUR 📌A SAHLOUL 4,295000 DT,Sousse,7 days ago,https://www.tayara.tn/item/appartements/sousse/sahloul/app-s2-direct-promoteur-a-sahloul-4/67b06aa986d5f7a45c1aeb55/
100,LOCAL DE 80 m2 EN VENTE FOND ET MUR POUR TOUS COMMERCE A💎KHZAMA,269000 DT,Sousse,7 days ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/sousse/khzema/local-de-80-m2-en-vente-fond-et-mur-pour-tous-commerce-akhzama/67950b7c6286c2414575e4a3/
100,TRÈS BEAU TERRAIN DE COIN VUE MER PRÈS DE MAYTEK AKOUDA,400 DT,Sousse,7 days ago,https://www.tayara.tn/item/terrains-et-fermes/sousse/akouda/trs-beau-terrain-de-coin-vue-mer-prs-de-maytek-akouda/679df5f3a487ea2259c2df3d/
100,UN BELLE APPARTEMENT S+2 EN VENTE A🔥KHZAMA,190000 DT,Sousse,7 days ago,https://www.tayara.tn/item/appartements/sousse/khzema/un-belle-appartement-s2-en-vente-akhzama/678b8aa99bffab23b8096dac/
100,UN BEAU TERRAIN A💥KHZAMA OUEST PRÈS DE HAMADI ABID,1150 DT,Sousse,7 days ago,https://www.tayara.tn/item/terrains-et-fermes/sousse/khzema/un-beau-terrain-akhzama-ouest-prs-de-hamadi-abid/67fa3f98ca3467b14e7c2411/
100,TERRAIN COMMERCIAL R+5 PRÈS DE ROND-POINT LA CASERNE,1550 DT,Sousse,7 days ago,https://www.tayara.tn/item/terrains-et-fermes/sousse/sousse/terrain-commercial-r5-prs-de-rondpoint-la-caserne/67542222041535433b452bf7/
100,Appartement S+1 à louer à cité ennasr 2,2200 DT,Ariana,7 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/ariana/cit-ennasr-2/appartement-s1-louer-cit-ennasr-2/69664be20fe2505852641e13/
100,A louer étage de villa jardin menzah1,750 DT,Ariana,7 days ago,https://www.tayara.tn/item/appartements/ariana/les-jardins-el-menzah-1/a-louer-tage-de-villa-jardin-menzah1/69664bdc0fe2505852641e10/
100,JOLIE APP S+2 PRÈS DE MAYTEK AKOUDA,550 DT,Sousse,7 days ago,https://www.tayara.tn/item/appartements/sousse/akouda/jolie-app-s2-prs-de-maytek-akouda/68b71d99711369bbe4f6c16c/
100,STUDIO S+0 A LA ZONE TOURISTIQUE DE KHZAMA,650 DT,Sousse,7 days ago,https://www.tayara.tn/item/appartements/sousse/khzema/studio-s0-a-la-zone-touristique-de-khzama/691dddde145e1617cba88fe3/
100,DES LOTS DE TERRAINS A 📍 HERGLA,185 DT,Sousse,7 days ago,https://www.tayara.tn/item/terrains-et-fermes/sousse/hergla/des-lots-de-terrains-a-hergla/67b999d0af2813f807573531/
100,À LOUER : Un appartement S+1 (Meublé) idéalement situé à La Nouvelle Soukra,1400 DT,Tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-un-appartement-s1-meubl-idalement-situ-la-nouvelle-soukra/69664ba20fe2505852641de1/
100,TRÈS BEL APP A ROND-POINT PANORAMA,850 DT,Sousse,7 days ago,https://www.tayara.tn/item/appartements/sousse/sousse/trs-bel-app-a-rondpoint-panorama/69664ba00fe2505852641ddd/
100,Appartement S+1 haut standing El Ghazela,815 DT,Ariana,7 days ago,https://www.tayara.tn/item/appartements/ariana/ghazela/appartement-s1-haut-standing-el-ghazela/69664b9fa00bf1861739d8d5/
101,Dépôt a louer à Bhar Lazrag,1800 DT,tunis,7 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/dpt-a-louer-bhar-lazrag/69664b63a00bf1861739d8ad/
101,A louer Appartment S+1 haut standing Ain Zaghouan Nord,1500 DT,Tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouan-nord/a-louer-appartment-s1-haut-standing-ain-zaghouan-nord/69664b519f173d91d20d0a03/
101,A louer Appartment S+1 haut standing Ain Zaghouan Nord,1500 DT,Tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/jardins-de-carthage/a-louer-appartment-s1-haut-standing-ain-zaghouan-nord/69664b310fe2505852641d8c/
101,Location d'une maison S3 pour habitation,600 DT,tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/tunis/location-dune-maison-s3-pour-habitation/696649840fe2505852641cc8/
101,villa route de mansoura kelibia a vendre,329997 DT,tunis,7 days ago,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/villa-route-de-mansoura-kelibia-a-vendre/691ddff2265523b710e7be55/
101,Appartement S2 meublé a sousse près the First café,1300 DT,Sousse,7 days ago,https://www.tayara.tn/item/appartements/sousse/sousse-corniche/appartement-s2-meubl-a-sousse-prs-the-first-caf/6966479ea00bf1861739d6d0/
101,A louer Studion S+1 RDC à l'Aouina,700 DT,Tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-louer-studion-s1-rdc-laouina/696646cd9f173d91d20d07d8/
101,vente appartement S +3,,Tunis,7 days ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/vente-appartement-s-3/696646720fe2505852641b83/
101,À louer bureau H+2 à cité ennasr 2,1150 DT,Ariana,7 days ago,https://www.tayara.tn/item/bureaux-et-plateaux/ariana/riadh-andalous/-louer-bureau-h2-cit-ennasr-2/69664642a00bf1861739d634/
