page,title,price,location,listing_date,url,price_num,type,bedrooms,location_clean,age_hours
19,villa a vendre avec 2 studio a kélibia centre,400000 DT,tunis,21 hours ago,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/villa-a-vendre-avec-2-studio-a-klibia-centre/695e6b59cd04d08be756f788/,400000.0,sale,,Tunis,21.0
19,villa a vendre,360000 DT,Ariana,21 hours ago,https://www.tayara.tn/item/maisons-et-villas/ariana/raoued/villa-a-vendre/696e3e1b181355990923f8db/,360000.0,sale,,Ariana,21.0
19,A louer S1 haut standing jamais habité à cité wahat,900 DT,Tunis,21 hours ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-louer-s1-haut-standing-jamais-habit-cit-wahat/696e3de36026ba3e44d25be9/,900.0,rent,1,Tunis,21.0
19,À louer – Appartements (S1 & S2) – Disponibles jusqu’en juin,600 DT,Sousse,21 hours ago,https://www.tayara.tn/item/appartements/sousse/hammam-sousse/-louer-appartements-s1-s2-disponibles-jusquen-juin/696e3dde181355990923f8c6/,600.0,rent,1,Sousse,21.0
19,A louer S3 haut standing avec ppkss à l'aouina,1550 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-louer-s3-haut-standing-avec-ppkss-laouina/696e3c24181355990923f7de/,1550.0,rent,3,Tunis,0.0
19,Maison a louer,520 DT,Ariana,a day ago,https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/maison-a-louer/696e3b80181355990923f78c/,520.0,rent,,Ariana,0.0
19,"A vendre triplex s+4 prés de la closerie, hôpital mongie slim la Marsa",870000 DT,Ariana,a day ago,https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/a-vendre-triplex-s4-prs-de-la-closerie-hpital-mongie-slim-la-marsa/696e3b592838b4e202467eb0/,870000.0,sale,,Ariana,0.0
19,A louer S1 haut standing avec ppkss à cité wahat,900 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-louer-s1-haut-standing-avec-ppkss-cit-wahat/696e3b096026ba3e44d25a52/,900.0,rent,1,Tunis,0.0
19,Appartement à Vendre en plein centre ville Bizerte,260000 DT,Bizerte,a day ago,https://www.tayara.tn/item/appartements/bizerte/bizerte/appartement-vendre-en-plein-centre-ville-bizerte/6884c34c62d21a2c2e39b2d9/,260000.0,sale,,Bizerte,0.0
19,Triplex à Vendre à Methline Bizerte,490000 DT,Bizerte,a day ago,https://www.tayara.tn/item/maisons-et-villas/bizerte/bizerte-sud/triplex-vendre-methline-bizerte/69271223145e1617cbac935a/,490000.0,sale,,Bizerte,0.0
19,Maison à vendre S+3 avec Titre Bleu (Chabaow wed lil ),159998 DT,tunis,a day ago,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/maison-vendre-s3-avec-titre-bleu-chabaow-wed-lil-/696e3a6b2838b4e202467e32/,159998.0,sale,,Tunis,0.0
19,"A louer Un Studio Meublé à l'année à Corniche , Bizerte.",450 DT,Bizerte,a day ago,https://www.tayara.tn/item/appartements/bizerte/bizerte/a-louer-un-studio-meubl-lanne-corniche-bizerte/696e3a1d2838b4e202467e03/,450.0,rent,,Bizerte,0.0
19,Appartement Neuf à Vendre à Sidi salem Bizerte,330000 DT,Bizerte,a day ago,https://www.tayara.tn/item/appartements/bizerte/bizerte/appartement-neuf-vendre-sidi-salem-bizerte/69455d02cd04d08be74d962b/,330000.0,sale,,Bizerte,0.0
19,villade luxe a vendre avec garage,330000 DT,tunis,a day ago,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/villade-luxe-a-vendre-avec-garage/692dc4bd145e1617cbaee539/,330000.0,sale,,Tunis,0.0
19,A louer S3 haut standing avec ppkss à l'aouina,1550 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-louer-s3-haut-standing-avec-ppkss-laouina/696e39c86026ba3e44d25993/,1550.0,rent,3,Tunis,0.0
20,Terrain a vendre,175000 DT,Ben Arous,a day ago,https://www.tayara.tn/item/terrains-et-fermes/ben-arous/boumhel/terrain-a-vendre/696e398d181355990923f690/,175000.0,sale,,Ben Arous,0.0
20,A louer appartements meublés par nuitée ou mensuel,80 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-louer-appartements-meubls-par-nuite-ou-mensuel/66bf552e92d9e2cb542f889a/,80.0,rent,,Tunis,0.0
20,A louer S1 haut standing jamais habité à cité wahat,900 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-louer-s1-haut-standing-jamais-habit-cit-wahat/696e38fc2838b4e202467d75/,900.0,rent,1,Tunis,0.0
20,LV001202 🌟 À LOUER – Maison S+2 indépendante,700 DT,Bizerte,a day ago,https://www.tayara.tn/item/maisons-et-villas/bizerte/bizerte/lv001202-louer-maison-s2-indpendante/696e38cd6026ba3e44d25917/,700.0,rent,,Bizerte,0.0
20,A vendre s3 manar1,198000 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/el-manar-1/a-vendre-s3-manar1/691ad76c265523b710e64dcb/,198000.0,sale,,Tunis,0.0
20,🏡 À vendre : Superbe duplex à la Nouvelle Médina 3,310000 DT,Ben Arous,a day ago,https://www.tayara.tn/item/maisons-et-villas/ben-arous/medina-jedida/-vendre-superbe-duplex-la-nouvelle-mdina-3/696e372c2838b4e202467c61/,310000.0,sale,,Ben Arous,0.0
20,Terrain d'habitation en vente,237000 DT,Sousse,a day ago,https://www.tayara.tn/item/terrains-et-fermes/sousse/akouda/terrain-dhabitation-en-vente/6936cee5cd04d08be7476ad9/,237000.0,sale,,Sousse,0.0
20,Terrain agricole en vente,180 DT,Sousse,a day ago,https://www.tayara.tn/item/terrains-et-fermes/sousse/chatt-mariem/terrain-agricole-en-vente/69468967cd04d08be74e0ae8/,180.0,sale,,Sousse,0.0
20,"À VENDRE : Des appartements S+1, S+2 & S+3 , (Direct Promoteur) situé à Cité Wahat",216000 DT,Tunis,a day ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/l-aouina/-vendre-des-appartements-s1-s2-s3-direct-promoteur-situ-cit-wahat/695b731ba5f53ffb7c8ff739/,216000.0,sale,,Tunis,0.0
20,terrain a vendre a el mornaguia,200 DT,La Manouba,a day ago,https://www.tayara.tn/item/terrains-et-fermes/la-manouba/mornaguia/terrain-a-vendre-a-el-mornaguia/696e335b2838b4e202467a62/,200.0,sale,,La Manouba,0.0
20,Villa indépendante en vente,495000 DT,Sousse,a day ago,https://www.tayara.tn/item/maisons-et-villas/sousse/akouda/villa-indpendante-en-vente/6934507d8914daae5196ef68/,495000.0,sale,,Sousse,0.0
20,Maison S+2 a louer,500 DT,Sousse,a day ago,https://www.tayara.tn/item/maisons-et-villas/sousse/sousse/maison-s2-a-louer/695797058914daae51a52269/,500.0,rent,,Sousse,0.0
20,a louer,1500 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-louer/696e3214181355990923f2b0/,1500.0,rent,,Tunis,0.0
20,A vendre duplex s+4 a cité Tabek la Marsa,600000 DT,Tunis,a day ago,https://www.tayara.tn/item/maisons-et-villas/tunis/la-marsa/a-vendre-duplex-s4-a-cit-tabek-la-marsa/696e31a66026ba3e44d25517/,600000.0,sale,,Tunis,0.0
20,A louer S2 haut standing jamais habité à cité wahat,1200 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-louer-s2-haut-standing-jamais-habit-cit-wahat/696e3037181355990923f1da/,1200.0,rent,2,Tunis,0.0
20,Appartement s3 avec terrasse à louer au Lac2 MAL2103,2400 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/lac-2/appartement-s3-avec-terrasse-louer-au-lac2-mal2103/696e30246026ba3e44d2547b/,2400.0,rent,,Tunis,0.0
20,📍 MENZAH 7 BIS : APPARTEMENT S+2 A LOUER,1120 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/menzah/-menzah-7-bis-appartement-s2-a-louer/696e30156026ba3e44d25474/,1120.0,rent,,Tunis,0.0
20,A Vendre villa haut standing a la Soukra Chotrana 3,950000 DT,Ariana,a day ago,https://www.tayara.tn/item/appartements/ariana/la-soukra/a-vendre-villa-haut-standing-a-la-soukra-chotrana-3/696e2fbf2838b4e2024678c2/,950000.0,sale,,Ariana,0.0
21,A louer S1 haut standing jamais habité à cité wahat,900 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-louer-s1-haut-standing-jamais-habit-cit-wahat/696e2ea0181355990923f120/,900.0,rent,1,Tunis,0.0
21,A Vendre villa haut standing a la Soukra Chotrana 3,950000 DT,Ariana,a day ago,https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/a-vendre-villa-haut-standing-a-la-soukra-chotrana-3/696e2e7d2838b4e202467810/,950000.0,sale,,Ariana,0.0
21,🏠 A louer un spacieux appartement S+3 meublé à cité Wahat Laouina,1500 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-a-louer-un-spacieux-appartement-s3-meubl-cit-wahat-laouina/696e2e286026ba3e44d2537d/,1500.0,rent,,Tunis,0.0
21,a louer appartement s+2 au centre urbain nord,1600 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/centre-urbain-nord/a-louer-appartement-s2-au-centre-urbain-nord/696e2dd92838b4e2024677bd/,1600.0,rent,,Tunis,0.0
21,s+2 à louer à Ain zaghouan,1300 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouen/s2-louer-ain-zaghouan/695fbc23cd04d08be75762b0/,1300.0,rent,,Tunis,0.0
21,A louer un appartement S+2 meublé à Ain Zaghouan,1500 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouen/a-louer-un-appartement-s2-meubl-ain-zaghouan/68f9edeeb756576ab406c0fd/,1500.0,rent,,Tunis,0.0
21,A vendre un s3 à cité les palmerais l'aouina,335000 DT,tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-un-s3-cit-les-palmerais-laouina/6914b5a1145e1617cba44101/,335000.0,sale,,Tunis,0.0
21,villa à vendre Raoued,990000 DT,Ariana,a day ago,https://www.tayara.tn/item/maisons-et-villas/ariana/raoued/villa-vendre-raoued/696e2b3d181355990923ef94/,990000.0,sale,,Ariana,0.0
21,A vendre une maison sur trois niveau bâtie sur terrain 100m2 au le kram ouest,310000 DT,Tunis,a day ago,https://www.tayara.tn/item/maisons-et-villas/tunis/l-aouina/a-vendre-une-maison-sur-trois-niveau-btie-sur-terrain-100m2-au-le-kram-ouest/696e2a63181355990923ef0b/,310000.0,sale,,Tunis,0.0
21,A vendre un appartement S2 à Ain Zaghouan Nord,525000 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouan-nord/a-vendre-un-appartement-s2-ain-zaghouan-nord/696e2a226026ba3e44d251a4/,525000.0,sale,2,Tunis,0.0
21,a louer s+1 au centre urbain nord,1200 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/centre-urbain-nord/a-louer-s1-au-centre-urbain-nord/6964f793a00bf18617395138/,1200.0,rent,,Tunis,0.0
21,A louer bel appartement s 2 meublé manar2,900 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/el-manar-2/a-louer-bel-appartement-s-2-meubl-manar2/696e29996026ba3e44d25173/,900.0,rent,,Tunis,0.0
21,LOCATION S+3 STANDING MEUBLÉE A EL MENZAH 1,2000 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/el-menzah-1/location-s3-standing-meuble-a-el-menzah-1/696e295a6026ba3e44d25147/,2000.0,rent,,Tunis,0.0
21,A louer bel appartement s+2 ariana ville,800 DT,Ariana,a day ago,https://www.tayara.tn/item/appartements/ariana/ariana-ville/a-louer-bel-appartement-s2-ariana-ville/696e2894181355990923ee1f/,800.0,rent,,Ariana,0.0
21,A vendre appartement s2 avec abri de voiture a jardin de l'aouina,230000 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouen/a-vendre-appartement-s2-avec-abri-de-voiture-a-jardin-de-laouina/696e28622838b4e202467515/,230000.0,sale,,Tunis,0.0
22,A vendre un appartement s+3 avec place de parking sous-sol dans une nouvelle résidence a l'aouina proche de toutes commodités,320000 DT,Ariana,a day ago,https://www.tayara.tn/item/appartements/ariana/la-soukra/a-vendre-un-appartement-s3-avec-place-de-parking-soussol-dans-une-nouvelle-rsidence-a-laouina-proche-de-toutes-commodits/696e264b6026ba3e44d24fac/,320000.0,sale,,Ariana,0.0
22,A vendre appartement s2 haut standing avec place de parking sous sol a cité el wahatt ain zaghouan,300000 DT,Ariana,a day ago,https://www.tayara.tn/item/appartements/ariana/la-soukra/a-vendre-appartement-s2-haut-standing-avec-place-de-parking-sous-sol-a-cit-el-wahatt-ain-zaghouan/696e25706026ba3e44d24f3b/,300000.0,sale,,Ariana,0.0
22,A louer deux appartements meublés manzah9,1500 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/el-menzah-9/a-louer-deux-appartements-meubls-manzah9/696e24bd6026ba3e44d24eec/,1500.0,rent,,Tunis,0.0
22,A vendre appartement s2 a Ain zaghouan,180000 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouen/a-vendre-appartement-s2-a-ain-zaghouan/696e249d181355990923ec0e/,180000.0,sale,,Tunis,0.0
22,📍ENNASR 2 : APPARTEMENT S+1 A VENDRE,180000 DT,Ariana,a day ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/ennasr-2-appartement-s1-a-vendre/696e240c2838b4e2024672bb/,180000.0,sale,,Ariana,0.0
22,A louer deux appartements meublés manzah9,1200 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/el-menzah-9/a-louer-deux-appartements-meubls-manzah9/696e23e7181355990923eba3/,1200.0,rent,,Tunis,0.0
22,A vendre appartement s2 haut standing bonne orientation disponible avec place de parking sous sol a cité el wahatt ain zaghouan,300000 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouen/a-vendre-appartement-s2-haut-standing-bonne-orientation-disponible-avec-place-de-parking-sous-sol-a-cit-el-wahatt-ain-zaghouan/696e2370181355990923eb5f/,300000.0,sale,,Tunis,0.0
22,Location bureau S+3 usage administratif,800 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/centre-ville-lafayette/location-bureau-s3-usage-administratif/696e22fb2838b4e20246722b/,800.0,rent,,Tunis,0.0
22,Bureau S+4 à louer – Lafayette,900 DT,Tunis,a day ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/centre-ville-lafayette/bureau-s4-louer-lafayette/696e22e06026ba3e44d24e08/,900.0,rent,,Tunis,0.0
22,A louer bel appartement s 3 près garde nationale jardin manzah,800 DT,Ariana,a day ago,https://www.tayara.tn/item/appartements/ariana/jardins-el-menzah/a-louer-bel-appartement-s-3-prs-garde-nationale-jardin-manzah/696e22db6026ba3e44d24e04/,800.0,rent,,Ariana,0.0
22,À louer – Appartement S+1 à La Soukra,1100 DT,Ariana,a day ago,https://www.tayara.tn/item/appartements/ariana/la-soukra/-louer-appartement-s1-la-soukra/696e21ff2838b4e2024671b3/,1100.0,rent,,Ariana,0.0
23,A vendre appartement s2 haut standing bonne orientation avec place de parking sous sol chez promoteur a cité el wahatt ain zaghouan,300000 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-appartement-s2-haut-standing-bonne-orientation-avec-place-de-parking-sous-sol-chez-promoteur-a-cit-el-wahatt-ain-zaghouan/696e21e96026ba3e44d24d91/,300000.0,sale,,Tunis,0.0
23,S2 meublé à louer-Chotrana,1800 DT,Ariana,a day ago,https://www.tayara.tn/item/appartements/ariana/chotrana/s2-meubl-louerchotrana/696adbe62838b4e20245619e/,1800.0,rent,2,Ariana,0.0
23,S2 Neuf à louer-Nouvelle Soukra,1650 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouen/s2-neuf-louernouvelle-soukra/696ad620181355990922da1c/,1650.0,rent,2,Tunis,0.0
23,A louer : S+1 à Chotrana1,750 DT,Ariana,a day ago,https://www.tayara.tn/item/appartements/ariana/chotrana-1/a-louer-s1-chotrana1/69653235a00bf18617396fda/,750.0,rent,,Ariana,0.0
23,"A louer S+1 neuf, jamais habité-La Soukra",1300 DT,Ariana,a day ago,https://www.tayara.tn/item/appartements/ariana/la-soukra/a-louer-s1-neuf-jamais-habitla-soukra/6961968b0fe2505852622f0c/,1300.0,rent,,Ariana,0.0
23,A louer etage de villa S+2 à cité Romena 2,850 DT,Tunis,a day ago,https://www.tayara.tn/item/maisons-et-villas/tunis/le-bardo/a-louer-etage-de-villa-s2-cit-romena-2/696e216a181355990923ea64/,850.0,rent,,Tunis,0.0
23,a vendre un appartement S+2 rez de chaussee totalement renove à bohsina,168000 DT,Sousse,a day ago,https://www.tayara.tn/item/appartements/sousse/sousse/a-vendre-un-appartement-s2-rez-de-chaussee-totalement-renove-bohsina/696e20bc2838b4e202467130/,168000.0,sale,,Sousse,0.0
23,À vendre – Terrain 1100 m² à Chotrana 2,1000 DT,Ariana,a day ago,https://www.tayara.tn/item/terrains-et-fermes/ariana/chotrana-2/-vendre-terrain-1100-m-chotrana-2/69453d058914daae519dfb0b/,1000.0,sale,,Ariana,0.0
23,À Vendre une Superbe Villa Haut Standing à Route de Relais -Gammarth,850000 DT,Tunis,a day ago,https://www.tayara.tn/item/maisons-et-villas/tunis/la-marsa/-vendre-une-superbe-villa-haut-standing-route-de-relais-gammarth/696e20b62838b4e20246712c/,850000.0,sale,,Tunis,0.0
23,A vendre Maison,100 DT,Tunis,a day ago,https://www.tayara.tn/item/maisons-et-villas/tunis/ezzouhour/a-vendre-maison/696e1f656026ba3e44d24ca0/,100.0,sale,,Tunis,0.0
23,S0 à louer à dar fadhal,380 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/s0-louer-dar-fadhal/696e1f276026ba3e44d24c8a/,380.0,rent,0,Tunis,0.0
23,Terrain à vendre – Nouvelle Soukra (rond-point de l’aéroport),159600 DT,Ariana,a day ago,https://www.tayara.tn/item/terrains-et-fermes/ariana/la-soukra/terrain-vendre-nouvelle-soukra-rondpoint-de-laroport/6967872ba00bf186173a5084/,159600.0,sale,,Ariana,0.0
23,À vendre – Appartement S+3 à Mourouj 6,360000 DT,tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/tunis/-vendre-appartement-s3-mourouj-6/68dfa7396c505afdc05d3563/,360000.0,sale,,Tunis,0.0
23,A louer s+2 meuble rdc villa a menzah9c,800 DT,Ariana,a day ago,https://www.tayara.tn/item/appartements/ariana/el-menzah-6/a-louer-s2-meuble-rdc-villa-a-menzah9c/695fbbe48914daae51a7da43/,800.0,rent,,Ariana,0.0
24,menzah9C à louer s+2 rdc villa meublé,800 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/el-menzah-9/menzah9c-louer-s2-rdc-villa-meubl/69318bb0145e1617cbb07493/,800.0,rent,,Tunis,0.0
24,menzah9C à louer s+2 rdc villa meublé,800 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/menzah/menzah9c-louer-s2-rdc-villa-meubl/694d3e27cd04d08be750dbc6/,800.0,rent,,Tunis,0.0
24,"À Vendre, Appartement S2 – Riadh Andalos",260000 DT,Ariana,a day ago,https://www.tayara.tn/item/appartements/ariana/riadh-andalous/-vendre-appartement-s2-riadh-andalos/6937f1ef8914daae519869b3/,260000.0,sale,2,Ariana,0.0
24,"A vendre très bel Appart S+2, avec abri de voiture a jardin de l'aouina",230000 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-trs-bel-appart-s2-avec-abri-de-voiture-a-jardin-de-laouina/696e1e3b6026ba3e44d24c2d/,230000.0,sale,,Tunis,0.0
24,A louer étage de villa S+2 indépendant à khaznadar,900 DT,Tunis,a day ago,https://www.tayara.tn/item/maisons-et-villas/tunis/le-bardo/a-louer-tage-de-villa-s2-indpendant-khaznadar/696e1dc5181355990923e90f/,900.0,rent,,Tunis,0.0
24,"A vendre très bel Appart S+2, avec place de parking sous sol sis à cité les palmiers , Laouina",270000 DT,Ariana,a day ago,https://www.tayara.tn/item/appartements/ariana/la-soukra/a-vendre-trs-bel-appart-s2-avec-place-de-parking-sous-sol-sis-cit-les-palmiers-laouina/696e1c152838b4e202466f99/,270000.0,sale,,Ariana,0.0
24,À LOUER – Bureau H+2 | Lac 1,2000 DT,Tunis,a day ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/lac-1/-louer-bureau-h2-lac-1/696e1c0c61206a95d693695d/,2000.0,rent,,Tunis,0.0
24,A Vendre Terrain Viabilisé au Jardins El Menzah2,1619 DT,Ariana,a day ago,https://www.tayara.tn/item/terrains-et-fermes/ariana/les-jardins-el-menzah-2/a-vendre-terrain-viabilis-au-jardins-el-menzah2/696e1be12838b4e202466f7e/,1619.0,sale,,Ariana,0.0
24,A vendre un appartement s+3 avec place de parking sous-sol dans une nouvelle résidence a l'aouina proche de toutes commodités,320000 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouen/a-vendre-un-appartement-s3-avec-place-de-parking-soussol-dans-une-nouvelle-rsidence-a-laouina-proche-de-toutes-commodits/696e1b3661206a95d69368f4/,320000.0,sale,,Tunis,0.0
24,A LOUER UN APPARTEMENT S+3 AVEC PLACE PARKING À CITÉ LES PALMERAIES (Cité Wahat),1500 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouen/a-louer-un-appartement-s3-avec-place-parking-cit-les-palmeraies-cit-wahat/696a000d2838b4e20244fd20/,1500.0,rent,,Tunis,0.0
24,"Appartement S3 au 1ere étage a louer Hammam Sousse Près de college Bhaier ,",600 DT,Sousse,a day ago,https://www.tayara.tn/item/appartements/sousse/hammam-sousse/appartement-s3-au-1ere-tage-a-louer-hammam-sousse-prs-de-college-bhaier-/693fdb61cd04d08be74b2da2/,600.0,rent,3,Sousse,0.0
24,À VENDRE – Duplex à Bhar Lazrek,469999 DT,Ariana,a day ago,https://www.tayara.tn/item/maisons-et-villas/ariana/raoued/-vendre-duplex-bhar-lazrek/696e1999181355990923e797/,469999.0,sale,,Ariana,0.0
24,A vendre un s+1 a port kantaoui,255000 DT,Sousse,a day ago,https://www.tayara.tn/item/appartements/sousse/kantaoui/a-vendre-un-s1-a-port-kantaoui/696e198d2838b4e202466ec5/,255000.0,sale,,Sousse,0.0
24,A vendre un appartement s+3 avec place de parking sous-sol dans une nouvelle résidence a l'aouina proche de toutes commodités,319999 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-un-appartement-s3-avec-place-de-parking-soussol-dans-une-nouvelle-rsidence-a-laouina-proche-de-toutes-commodits/696e19876026ba3e44d24a70/,319999.0,sale,,Tunis,0.0
24,À louer – S+4 très spacieux à Jardin de Carthage (côté Candy Parc),2700 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/jardins-de-carthage/-louer-s4-trs-spacieux-jardin-de-carthage-ct-candy-parc/696781bb0fe250585264926a/,2700.0,rent,,Tunis,0.0
24,à vendre S+2 avec ppss,325000 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-s2-avec-ppss/696e1914181355990923e774/,325000.0,sale,,Tunis,0.0
24,"A vendre très bel Appart S+2, avec place de parking sous sol à cité les palmiers , Laouina",270000 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-trs-bel-appart-s2-avec-place-de-parking-sous-sol-cit-les-palmiers-laouina/696e178e181355990923e708/,270000.0,sale,,Tunis,0.0
25,A louer apparemment s+3 153m2 à Soukra,1300 DT,tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/tunis/a-louer-apparemment-s3-153m2-soukra/696e16ea6026ba3e44d249af/,1300.0,rent,,Tunis,0.0
25,"A louer à l'année Appartement ""Bousten G"" à Hammamet ☎53.564.536☎",1900 DT,Nabeul,a day ago,https://www.tayara.tn/item/appartements/nabeul/hammamet/a-louer-lanne-appartement-bousten-g-hammamet-53564536/696e168a181355990923e6a7/,1900.0,rent,,Nabeul,0.0
25,A louer un bureau A2 au Lac 2,3000 DT,Tunis,a day ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/lac-2/a-louer-un-bureau-a2-au-lac-2/68ece08553fa6375757b645f/,3000.0,rent,,Tunis,0.0
25,Local commercial à louer sur voie principale à Ain Zaghouan Sud,1350 DT,Tunis,a day ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/tunis/ain-zaghouan-sud/local-commercial-louer-sur-voie-principale-ain-zaghouan-sud/695513858914daae51a44802/,1350.0,rent,,Tunis,0.0
25,A louer un appartement S+1 avec jardin à Ain Zaghouan Nord,1100 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouan-nord/a-louer-un-appartement-s1-avec-jardin-ain-zaghouan-nord/69679bec0fe2505852649e7f/,1100.0,rent,,Tunis,0.0
25,A louer un s+1 à Ain Zaghouan nord,1250 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouan-nord/a-louer-un-s1-ain-zaghouan-nord/69551762cd04d08be753d3ff/,1250.0,rent,,Tunis,0.0
25,A louer un S1 à la Soukra park,1200 DT,Ariana,a day ago,https://www.tayara.tn/item/appartements/ariana/la-soukra/a-louer-un-s1-la-soukra-park/695e416bcd04d08be756e3c9/,1200.0,rent,1,Ariana,0.0
25,A louer un spacieux s+1 meublé à cité les palmerais,1300 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-louer-un-spacieux-s1-meubl-cit-les-palmerais/69395b2dcd04d08be7489873/,1300.0,rent,,Tunis,0.0
25,À Vendre – Villa 500 m² à La Soukra,1400000 DT,Ariana,a day ago,https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/-vendre-villa-500-m-la-soukra/696e15a161206a95d6936705/,1400000.0,sale,,Ariana,0.0
25,A louer plateau neuf moderne de 300m²avc terrasse au Lac 1,8750 DT,Tunis,a day ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/lac-1/a-louer-plateau-neuf-moderne-de-300mavc-terrasse-au-lac-1/696e1543181355990923e634/,8750.0,rent,,Tunis,0.0
25,A louer studio S+1 au bardo,600 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/le-bardo/a-louer-studio-s1-au-bardo/696e14d461206a95d69366c2/,600.0,rent,,Tunis,0.0
25,A louer appartement a ariana,700 DT,Ariana,a day ago,https://www.tayara.tn/item/appartements/ariana/ariana-essoughra/a-louer-appartement-a-ariana/696e14b6181355990923e610/,700.0,rent,,Ariana,0.0
25,A louer S2 haut standing avec ppks à la nouvelle soukra,1150 DT,Tunis,a day ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-louer-s2-haut-standing-avec-ppks-la-nouvelle-soukra/696e12f9181355990923e56d/,1150.0,rent,2,Tunis,0.0
25,RIADH EL ANDALOUS : FONDS DE COMMERCE À VENDRE,80000 DT,Ariana,a day ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/ariana/riadh-andalous/riadh-el-andalous-fonds-de-commerce-vendre/696e12ad2838b4e202466c72/,80000.0,sale,,Ariana,0.0
26,À LOUER – Appartement S+2 à La Soukra,1600 DT,Ariana,a day ago,https://www.tayara.tn/item/appartements/ariana/la-soukra/-louer-appartement-s2-la-soukra/6931afbb145e1617cbb08a30/,1600.0,rent,,Ariana,0.0
