page,title,price,location,listing_date,url
8,MONTPLAISIR : BUREAU H+2 À LOUER,1800 DT,Tunis,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/montplaisir/montplaisir-bureau-h2-louer/696f48732dfbb8171c4b585a/
8,A Vendre chic Appartement S+3 à Ras Jebel,230000 DT,Bizerte,2 hours ago,https://www.tayara.tn/item/appartements/bizerte/ras-jebel/a-vendre-chic-appartement-s3-ras-jebel/68a9a15682a3d05f2390378d/
8,📍 MUTUELLE VILLE – MAGNIFIQUE VILLA S+3 DE HAUT STANDING À LOUER,3800 DT,Tunis,2 hours ago,https://www.tayara.tn/item/maisons-et-villas/tunis/mutuelleville/-mutuelle-ville-magnifique-villa-s3-de-haut-standing-louer/696f485d181355990924485d/
8,CENTRE URBAIN NORD : APPARTEMENT S+2 A LOUER,1600 DT,Tunis,2 hours ago,https://www.tayara.tn/item/appartements/tunis/centre-urbain-nord/centre-urbain-nord-appartement-s2-a-louer/696f483f2838b4e20246d035/
8,📍 CITE EZZOUHOUR 4 - TUNIS : ETAGE DE VILLA À VENDRE AVEC CERTIFICAT DE PROPRIÉTÉ,250000 DT,Tunis,2 hours ago,https://www.tayara.tn/item/appartements/tunis/ezzouhour/-cite-ezzouhour-4-tunis-etage-de-villa-vendre-avec-certificat-de-proprit/696f4826181355990924484f/
8,À LOUER - FOND DE COMMERCE PIEDS DANS L’EAU À SIDI SALEM - BIZERT,5000 DT,Bizerte,2 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/bizerte/bizerte/-louer-fond-de-commerce-pieds-dans-leau-sidi-salem-bizert/6807a828c1f8f57898df0aac/
8,📍JARDINS D’EL MENZAH 2 : APPARTEMENT S+4 A LOUER,1750 DT,Ariana,2 hours ago,https://www.tayara.tn/item/appartements/ariana/les-jardins-el-menzah-2/jardins-del-menzah-2-appartement-s4-a-louer/696f48092838b4e20246d022/
8,Terrain à vendre à les Grottes Bizerte -vue de mer,390000 DT,Bizerte,2 hours ago,https://www.tayara.tn/item/terrains-et-fermes/bizerte/bizerte-nord/terrain-vendre-les-grottes-bizerte-vue-de-mer/68079db6c5beda2b51cd0c8d/
8,📍ENNASR 2: APPARTEMENT S+1 RICHEMENT MEUBLÉ À LOUER,1100 DT,Ariana,2 hours ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/ennasr-2-appartement-s1-richement-meubl-louer/696f47e4181355990924483e/
8,"Terrain exceptionnel pied dans l’eau – Cap Zebib, Bizerte !",350000 DT,Bizerte,2 hours ago,https://www.tayara.tn/item/terrains-et-fermes/bizerte/ras-jebel/terrain-exceptionnel-pied-dans-leau-cap-zebib-bizerte-/695e720ea5f53ffb7c90f6f7/
8,ENNASR 2 : APPARTEMENT S+3 A LOUER,1900 DT,Ariana,2 hours ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/ennasr-2-appartement-s3-a-louer/696f47bf1813559909244834/
8,"villa de Luxe à Aousja, Ghar El Melh",365000 DT,Bizerte,2 hours ago,https://www.tayara.tn/item/maisons-et-villas/bizerte/ghar-el-melh/villa-de-luxe-aousja-ghar-el-melh/6961222e0fe250585261ef74/
8,A vendre belle villa à Lehmari Rafraf,340000 DT,Bizerte,2 hours ago,https://www.tayara.tn/item/maisons-et-villas/bizerte/ras-jebel/a-vendre-belle-villa-lehmari-rafraf/68f89652d0d95991e1025583/
8,Superbe villa à vendre à Manzel jemil Bizerte,750000 DT,Bizerte,3 hours ago,https://www.tayara.tn/item/maisons-et-villas/bizerte/menzel-jemil/superbe-villa-vendre-manzel-jemil-bizerte/6968abcd2838b4e202447e61/
8,📍 RIADH EL ANDALOUS : APPARTEMENT S+2 À VENDRE,245000 DT,Ariana,3 hours ago,https://www.tayara.tn/item/appartements/ariana/riadh-andalous/-riadh-el-andalous-appartement-s2-vendre/696f4793181355990924481a/
8,Villa R+2 avec vue mer panoramique | Sounine – Bizerte,390000 DT,Bizerte,3 hours ago,https://www.tayara.tn/item/maisons-et-villas/bizerte/ras-jebel/villa-r2-avec-vue-mer-panoramique-sounine-bizerte/695f83cca5f53ffb7c9144b5/
8,📍CITE OLYMPIQUE: APPARTEMENT S+3 À LOUER VIDE,1500 DT,Tunis,3 hours ago,https://www.tayara.tn/item/appartements/tunis/cit-olympique/cite-olympique-appartement-s3-louer-vide/696f47762838b4e20246cfe1/
8,📍ENNASR 2 : APPARTEMENT S+1 A LOUER,1100 DT,Ariana,3 hours ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/ennasr-2-appartement-s1-a-louer/696f47552838b4e20246cfcc/
8,📍MENZAH 9 C : APPARTEMENT S+2 A LOUER,1300 DT,Tunis,3 hours ago,https://www.tayara.tn/item/appartements/tunis/el-menzah-9/menzah-9-c-appartement-s2-a-louer/696f47342838b4e20246cfc0/
8,📍MENZAH 9 C : APPARTEMENT S+2 À LOUER,1650 DT,Tunis,3 hours ago,https://www.tayara.tn/item/appartements/tunis/menzah/menzah-9-c-appartement-s2-louer/696f471c1e1efe5ccc6ed0fd/
8,📍ENNASR 2 : APPARTEMENT S+1 A VENDRE,225000 DT,Ariana,3 hours ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/ennasr-2-appartement-s1-a-vendre/696f47041e1efe5ccc6ed0f4/
8,CENTRE URBAIN NORD : BUREAU H+3 À LOUER Meublé ou vide,1600 DT,Tunis,3 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/centre-urbain-nord/centre-urbain-nord-bureau-h3-louer-meubl-ou-vide/696f46eb2838b4e20246cfa3/
8,📍 GHAZELA – UNE VILLA S+4 À VENDRE,570000 DT,Ariana,3 hours ago,https://www.tayara.tn/item/maisons-et-villas/ariana/ghazela/-ghazela-une-villa-s4-vendre/696f46d618135599092447d3/
8,📍 ENNASR 1 : APPARTEMENT S+3 A LOUER,1450 DT,Ariana,3 hours ago,https://www.tayara.tn/item/appartements/ariana/ennasr/-ennasr-1-appartement-s3-a-louer/696f46ad2838b4e20246cf94/
8,🛑 OPPORTUNITÉ NE PAS RATER 📍 FRANCE VILLE – VILLA S+7 FAISANT L’ANGLE À VENDRE,950000 DT,Tunis,3 hours ago,https://www.tayara.tn/item/maisons-et-villas/tunis/el-omrane/-opportunit-ne-pas-rater-france-ville-villa-s7-faisant-langle-vendre/696f46882838b4e20246cf84/
8,📍 ARIANA ESSOUGHRA: REZ-DE-CHAUSSÉE DE VILLA S+3 MEUBLÉ JAMAIS HABITÉ À LOUER,1600 DT,Ariana,3 hours ago,https://www.tayara.tn/item/appartements/ariana/ariana-essoughra/-ariana-essoughra-rezdechausse-de-villa-s3-meubl-jamais-habit-louer/696f466e18135599092447b0/
8,Terrain 1149 m² à 250 mètres plage Kerkouane,135000 DT,Nabeul,3 hours ago,https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/terrain-1149-m-250-mtres-plage-kerkouane/68bbfb02c4782c5427acb99c/
8,📍 RIADH EL ANDALOUS : APPARTEMENT S+3 A USAGE BUREAUTIQUE LOUER,1600 DT,Ariana,3 hours ago,https://www.tayara.tn/item/appartements/ariana/riadh-andalous/-riadh-el-andalous-appartement-s3-a-usage-bureautique-louer/696f4631181355990924479c/
9,Terrain 8300 m² à Kelibia,360000 DT,Nabeul,3 hours ago,https://www.tayara.tn/item/terrains-et-fermes/nabeul/klibia/terrain-8300-m-kelibia/693177b9265523b710ef959c/
9,A vendre Triplex la soukra,,Ariana,3 hours ago,https://www.tayara.tn/item/appartements/ariana/la-soukra/a-vendre-triplex-la-soukra/690214bbd0d95991e1078969/
9,Villa Menzah 1,2500 DT,tunis,3 hours ago,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/villa-menzah-1/691da0284730c4e48bb141f7/
9,ENNASR 2 : BUREAU À LOUER,1200 DT,Ariana,3 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/ariana/cit-ennasr-2/ennasr-2-bureau-louer/696f45321e1efe5ccc6ed05f/
9,📍ENNASR 1 : APPARTEMENT S+1 A VENDRE,,Ariana,3 hours ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/ennasr-1-appartement-s1-a-vendre/69675b7a0fe2505852647e0c/
9,A louer S+2 a El Ghazela,1200 DT,Ariana,3 hours ago,https://www.tayara.tn/item/appartements/ariana/ghazela/a-louer-s2-a-el-ghazela/694954ab8914daae519fac8f/
9,A vendre S+1 a Ariana Soghra,215000 DT,Ariana,3 hours ago,https://www.tayara.tn/item/appartements/ariana/ariana-essoughra/a-vendre-s1-a-ariana-soghra/692d6a57145e1617cbaeaf30/
9,S+1 S+2 ET S+3 à louer par jour et semaines,,Sousse,3 hours ago,https://www.tayara.tn/item/locations-de-vacances/sousse/kantaoui/s1-s2-et-s3-louer-par-jour-et-semaines/696f43eb1813559909244705/
9,S+2 للكراء باليوم و الأسبوع,70 DT,Sousse,3 hours ago,https://www.tayara.tn/item/locations-de-vacances/sousse/chatt-mariem/s2-/696f43ca1e1efe5ccc6ecfef/
9,S+3 à louer par jour et semaines,,Sousse,3 hours ago,https://www.tayara.tn/item/locations-de-vacances/sousse/chatt-mariem/s3-louer-par-jour-et-semaines/696f439d1e1efe5ccc6ecfe2/
9,A louer un appartement à Rades,550 DT,Ben Arous,3 hours ago,https://www.tayara.tn/item/appartements/ben-arous/rads/a-louer-un-appartement-rades/696f43441e1efe5ccc6ecfc6/
9,🏡 À louer | S+1 jamais habité – / Laouina /,1152 DT,Tunis,3 hours ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-s1-jamais-habit-laouina-/696f43232838b4e20246ce95/
9,336M2 R+2mornag20min cv tunis,400 DT,Ben Arous,3 hours ago,https://www.tayara.tn/item/terrains-et-fermes/ben-arous/mornag/336m2-r2mornag20min-cv-tunis/691745f0145e1617cba593d6/
9,appartement,90000 DT,Ben Arous,3 hours ago,https://www.tayara.tn/item/appartements/ben-arous/medina-jedida/appartement/696f429c2838b4e20246ce55/
9,Fonds de commerce buvette et fast-food près du Palais de Justice,280 DT,Tunis,3 hours ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/tunis/tunis/fonds-de-commerce-buvette-et-fastfood-prs-du-palais-de-justice/696f4260181355990924467e/
9,"A Vendre Un Terrain De 6,75 Hectares A Bir Mcherga",385000 DT,Zaghouan,3 hours ago,https://www.tayara.tn/item/terrains-et-fermes/zaghouan/bir-mchergua/a-vendre-un-terrain-de-675-hectares-a-bir-mcherga/6957f2788914daae51a554e7/
9,🔹 À Vendre - Terrain 33 Hectares à El Fejja | PLAZA IMMO,,La Manouba,3 hours ago,https://www.tayara.tn/item/terrains-et-fermes/la-manouba/la-manouba/-vendre-terrain-33-hectares-el-fejja-plaza-immo/6909bf178e4e0e4acb5ce669/
9,Terrain de 404m² Clôturé pour Villa R2 à Sidi Salah,226000 DT,Ariana,3 hours ago,https://www.tayara.tn/item/terrains-et-fermes/ariana/la-soukra/terrain-de-404m-cltur-pour-villa-r2-sidi-salah/6942caf78914daae519cf76e/
9,À Vendre Ferme à Bir Bouregba de 4.1 hectares,650000 DT,tunis,3 hours ago,https://www.tayara.tn/item/terrains-et-fermes/tunis/tunis/-vendre-ferme-bir-bouregba-de-41-hectares/694a663d8914daae51a017ec/
9,appartement S+1 la marsa près de zephyr,2298 DT,Tunis,3 hours ago,https://www.tayara.tn/item/appartements/tunis/la-marsa/appartement-s1-la-marsa-prs-de-zephyr/696f41882838b4e20246cde2/
9,🏠𝐄𝐍𝐍𝐀𝐒𝐑 2 ; à 𝐥𝐨𝐮𝐞𝐫 𝐒𝐩𝐚𝐜𝐢𝐞𝐮𝐱 RDJ 𝐝𝐞 𝐕𝐢𝐥𝐥𝐚 𝐒+4🏠,999 DT,Ariana,3 hours ago,https://www.tayara.tn/item/maisons-et-villas/ariana/cit-ennasr-2/-2-rdj-4/696a58eb2838b4e2024528b4/
9,📍 Riadh El Andalous à louer joli appt S+2,,Ariana,3 hours ago,https://www.tayara.tn/item/appartements/ariana/riadh-andalous/-riadh-el-andalous-louer-joli-appt-s2/6946a2aacd04d08be74e17c7/
9,🏠𝐋𝐀 𝐒𝐎𝐔𝐊𝐑𝐀 ;à LOUER RDC de 𝐕𝐈𝐋𝐋𝐀 𝐒+𝟑 𝐚𝐯𝐞𝐜 𝐣𝐚𝐫𝐝𝐢𝐧🏠,,Ariana,3 hours ago,https://www.tayara.tn/item/maisons-et-villas/ariana/la-soukra/-louer-rdc-de-/696dd84d2838b4e2024656bc/
9,📍 ENNASR 2 à Louer spacieux Étage de villa,,Ariana,3 hours ago,https://www.tayara.tn/item/maisons-et-villas/ariana/cit-ennasr-2/-ennasr-2-louer-spacieux-tage-de-villa/69611dc70fe250585261ec64/
9,📍 Ennasr 2 à Louer spacieux Étage de villa S+4,1599 DT,tunis,3 hours ago,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/-ennasr-2-louer-spacieux-tage-de-villa-s4/69634573a00bf186173884e0/
9,📍 ENNASR 2 à louer DUPLEX S+4 avec terrasse,1649 DT,Ariana,3 hours ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/-ennasr-2-louer-duplex-s4-avec-terrasse/696e29d96026ba3e44d25188/
9,a louer s+2 meublé tres haut standing a ennasr,1900 DT,Ariana,3 hours ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/a-louer-s2-meubl-tres-haut-standing-a-ennasr/695ccfc5a5f53ffb7c90678b/
9,A louer s+2 meublé a Riadh el andalous,,Ariana,3 hours ago,https://www.tayara.tn/item/appartements/ariana/riadh-andalous/a-louer-s2-meubl-a-riadh-el-andalous/692dd57c265523b710ee1887/
9,un appartement s+2 à khzema ouest,650 DT,Sousse,3 hours ago,https://www.tayara.tn/item/appartements/sousse/khzema/un-appartement-s2-khzema-ouest/695e7800a5f53ffb7c90f9c4/
9,🏡 Appartements S+1 & S+2 Neufs – Vente Direct Promoteur 🏡,248000 DT,Tunis,3 hours ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouan-nord/-appartements-s1-s2-neufs-vente-direct-promoteur-/696f3dcc2838b4e20246cc78/
10,🏡 Appartements S+1 & S+2 Neufs – Vente Direct Promoteur 🏡,248000 DT,Tunis,3 hours ago,https://www.tayara.tn/item/appartements/tunis/ain-zaghouan-nord/-appartements-s1-s2-neufs-vente-direct-promoteur-/696f3dcc2838b4e20246cc78/
10,À vendre S+1 / S+2 / S+3sur plan - Remise des clés fin 2027 Salle de sport équipé Piscine collective,217000 DT,Tunis,3 hours ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-s1-s2-s3sur-plan-remise-des-cls-fin-2027-salle-de-sport-quip-piscine-collective/696f3dc12838b4e20246cc6e/
10,🌸 À VENDRE – Appartement S+1 | Jamais Habité 🌸 📍 Cité Wahat,215000 DT,Tunis,3 hours ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-appartement-s1-jamais-habit-cit-wahat/696f3db9181355990924449b/
10,Lotissement Premium à Chotrana 2 ✨,1250 DT,Ariana,3 hours ago,https://www.tayara.tn/item/terrains-et-fermes/ariana/chotrana-2/lotissement-premium-chotrana-2-/696f3db31813559909244494/
10,📌 À louer | Bureau H+2 – Lac du 1 (à côté de l’Hôtel Mövenpick),1500 DT,Tunis,3 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/lac-1/-louer-bureau-h2-lac-du-1-ct-de-lhtel-mvenpick/696f3da82838b4e20246cc60/
10,À vendre – Appartements & Duplex sur plan,168000 DT,Tunis,3 hours ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-vendre-appartements-duplex-sur-plan/696f3da22838b4e20246cc5b/
10,Un luxueux appartement s+2 vue de mer,1100 DT,Sousse,3 hours ago,https://www.tayara.tn/item/appartements/sousse/kantaoui/un-luxueux-appartement-s2-vue-de-mer/68ef491d53fa6375757cbac5/
10,un appartement s+1 en face farhat hached,1000 DT,tunis,3 hours ago,https://www.tayara.tn/item/appartements/tunis/tunis/un-appartement-s1-en-face-farhat-hached/6905d15c6490817594e0f961/
10,🏡 À Vendre – S+3 à Jardins de Carthage avec Parking Sous-Sol & Cellier,740000 DT,Tunis,3 hours ago,https://www.tayara.tn/item/appartements/tunis/carthage/-vendre-s3-jardins-de-carthage-avec-parking-soussol-cellier/696f3b9e18135599092443a3/
10,A VENDRE UN APPARTEMENT S2 A LA NOUVELLE SOUKRA,330000 DT,Tunis,3 hours ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-un-appartement-s2-a-la-nouvelle-soukra/696f3acd2838b4e20246cb32/
10,A VENDRE APPARTEMENT S1 A CITEE EL WAHAT,185000 DT,Tunis,3 hours ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-vendre-appartement-s1-a-citee-el-wahat/696f3aae181355990924435c/
10,A LOUER APPARTEMENT S1 A CITEE EL WAHAT,850 DT,Tunis,3 hours ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/a-louer-appartement-s1-a-citee-el-wahat/696f3a9a2838b4e20246cb24/
10,studio meublé استوديو مأثث ارضي,280 DT,Sidi Bouzid,4 hours ago,https://www.tayara.tn/item/appartements/sidi-bouzid/sidi-bouzid/studio-meubl-/696205460fe250585262424c/
10,maison à vendre,85000 DT,Ariana,4 hours ago,https://www.tayara.tn/item/maisons-et-villas/ariana/raoued/maison-vendre/696f389418135599092442d3/
10,Terrain d’habitation à 150 mètres de plage Hammem Ghzeez,110000 DT,Nabeul,4 hours ago,https://www.tayara.tn/item/terrains-et-fermes/nabeul/hammam-ghezze/terrain-dhabitation-150-mtres-de-plage-hammem-ghzeez/68baa670c4782c5427abe273/
10,à louer ennasr s2 meublé lux,250 DT,Ariana,4 hours ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/-louer-ennasr-s2-meubl-lux/6935b6aa8914daae519776ad/
10,a louer studio meublé ennasr,130 DT,Ariana,4 hours ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/a-louer-studio-meubl-ennasr/671744671cde9a414fad72b7/
10,à louer studio meublé neuf top lux,200 DT,Ariana,4 hours ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/-louer-studio-meubl-neuf-top-lux/68f72c7fb756576ab4053544/
10,à louer studio meublés ennasr,120 DT,Ariana,4 hours ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/-louer-studio-meubls-ennasr/67f4102aca3467b14e7705b3/
10,Un appartement s+1 à hammam sousse,500 DT,Sousse,4 hours ago,https://www.tayara.tn/item/appartements/sousse/hammam-sousse/un-appartement-s1-hammam-sousse/696b5227181355990922f045/
10,Appartement S+2 - Sousse - Corniche,120 DT,Sousse,4 hours ago,https://www.tayara.tn/item/locations-de-vacances/sousse/sousse-corniche/appartement-s2-sousse-corniche/68f0f95653fa6375757dd8be/
10,A loué maison meublé à Chatt Meriem,2000 DT,Sousse,4 hours ago,https://www.tayara.tn/item/maisons-et-villas/sousse/akouda/a-lou-maison-meubl-chatt-meriem/692d5f65145e1617cbaea7ec/
10,Appart s plus 3 haut standing,1400 DT,Ariana,4 hours ago,https://www.tayara.tn/item/appartements/ariana/el-menzah-7/appart-s-plus-3-haut-standing/696f35312838b4e20246c9be/
10,un studio s+1 rdj à sahloul,700 DT,Sousse,4 hours ago,https://www.tayara.tn/item/appartements/sousse/sahloul/un-studio-s1-rdj-sahloul/696f33702838b4e20246c94d/
10,Appartement haut standing S+2 meublé borj cedria,700 DT,tunis,4 hours ago,https://www.tayara.tn/item/locations-de-vacances/tunis/tunis/appartement-haut-standing-s2-meubl-borj-cedria/694a62facd04d08be74f9f67/
10,Terrain Jinen ENNASER 2 – Ariana,6 DT,Ariana,4 hours ago,https://www.tayara.tn/item/terrains-et-fermes/ariana/ennasr/terrain-jinen-ennaser-2-ariana/696745d10fe2505852647387/
10,"location appartement meublé cité Nacer Tunis ☎️24,933,824☎️",,Ariana,4 hours ago,https://www.tayara.tn/item/appartements/ariana/ennasr/location-appartement-meubl-cit-nacer-tunis-24933824/696f2dd11813559909244005/
10,une villa indépendante s+4 avec garage trois voiture et studio,2200 DT,Sousse,4 hours ago,https://www.tayara.tn/item/maisons-et-villas/sousse/sahloul/une-villa-indpendante-s4-avec-garage-trois-voiture-et-studio/695e2527a5f53ffb7c90cffd/
10,Showroom 3,,tunis,4 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/montplaisir/showroom-3/690daa6f145e1617cb9e48e8/
10,Villa - 5 Appartements,,tunis,4 hours ago,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/villa-5-appartements/6967431d0fe25058526472a3/
11,Bureau C11,410 DT,tunis,4 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/tunis/bureau-c11/6911b572145e1617cba227ad/
11,Appartements à cité Riadh Kelibia,185000 DT,Nabeul,5 hours ago,https://www.tayara.tn/item/appartements/nabeul/klibia/appartements-cit-riadh-kelibia/6865430294cd0376dcd3634d/
11,A Vendre une villa jamais habité à cité Khalil La Marsa,850000 DT,Tunis,5 hours ago,https://www.tayara.tn/item/maisons-et-villas/tunis/la-marsa/a-vendre-une-villa-jamais-habit-cit-khalil-la-marsa/68dfa31ee7035d31a40e3df5/
11,Maison à louer,,Ben Arous,5 hours ago,https://www.tayara.tn/item/maisons-et-villas/ben-arous/rads/maison-louer/696f26892838b4e20246c65b/
11,Maison 380 m² au centre ville kelibia,430000 DT,Nabeul,6 hours ago,https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/maison-380-m-au-centre-ville-kelibia/67f52101ca3467b14e77c9b8/
11,S+1 meublé par nuitée,100 DT,Tunis,6 hours ago,https://www.tayara.tn/item/appartements/tunis/menzah/s1-meubl-par-nuite/696f1b4b2838b4e20246c4ea/
11,Location S+1 meublé,100 DT,Ariana,6 hours ago,https://www.tayara.tn/item/appartements/ariana/el-menzah-7/location-s1-meubl/696f1b1c1813559909243d3f/
11,a louer s+2 meublé a menzah9c,800 DT,Ariana,6 hours ago,https://www.tayara.tn/item/appartements/ariana/les-jardins-el-menzah-1/a-louer-s2-meubl-a-menzah9c/695e2b17cd04d08be756d730/
11,a louer s+1 a ennasr,850 DT,Ariana,6 hours ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/a-louer-s1-a-ennasr/6960bcbea00bf18617376417/
11,a lous+1 a ennasr,850 DT,Ariana,6 hours ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/a-lous1-a-ennasr/696a4ba42838b4e2024522d3/
11,a louer s +1 a ennasr,850 DT,Ariana,6 hours ago,https://www.tayara.tn/item/appartements/ariana/ennasr/a-louer-s-1-a-ennasr/6960bd14a00bf18617376439/
11,studio meublé à laouina,80 DT,Tunis,7 hours ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/studio-meubl-laouina/696f0b8b2838b4e20246c328/
11,Appartement à louer à Sahloul – Avenue Yasser Arafet (S+1),1200 DT,Sousse,7 hours ago,https://www.tayara.tn/item/appartements/sousse/sahloul/appartement-louer-sahloul-avenue-yasser-arafet-s1/696f03af1813559909243afc/
11,Dar fi Gabès شقق مفروشة قريبة للمستشفي في قابس,35 DT,Gabès,8 hours ago,https://www.tayara.tn/item/maisons-et-villas/gabs/gabs/dar-fi-gabs-/696f01341813559909243ac5/
11,Un bâtiment avec des locaux à vendre,3000000 DT,Ariana,8 hours ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/ariana/mnihla/un-btiment-avec-des-locaux-vendre/696ef6752838b4e20246c1a7/
11,Vente villa a Ezzahra 2 etages,750000 DT,Ben Arous,10 hours ago,https://www.tayara.tn/item/maisons-et-villas/ben-arous/ezzahra/vente-villa-a-ezzahra-2-etages/696ed9b11813559909243755/
11,✨À Louer Bureau H+4 à 📍Montplaisir,2000 DT,Tunis,12 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/tunis/montplaisir/-louer-bureau-h4-montplaisir/696ebb4f18135599092431be/
11,Studio à louer,600 DT,Ariana,13 hours ago,https://www.tayara.tn/item/autres-immobiliers/ariana/el-menzah-6/studio-louer/696eb75918135599092430a5/
11,Studio à louer,380 DT,Ben Arous,14 hours ago,https://www.tayara.tn/item/maisons-et-villas/ben-arous/el-mourouj-3/studio-louer/696ea7bc36a51e77f7820130/
11,انجاز جميع اشغال البناء20253787,450 DT,La Manouba,14 hours ago,https://www.tayara.tn/item/terrains-et-fermes/la-manouba/oued-ellil/-20253787/696ea49718135599092429e7/
11,Bureau a louer au forum Ariana,750 DT,Ariana,14 hours ago,https://www.tayara.tn/item/bureaux-et-plateaux/ariana/ariana-ville/bureau-a-louer-au-forum-ariana/693b0b02cd04d08be7495fbc/
11,surjeteuse,299 DT,Tunis,14 hours ago,https://www.tayara.tn/item/autres-immobiliers/tunis/le-kram/surjeteuse/696ea1eb1813559909242867/
11,A louer s+2 meublé au centre ville kelibia,,Nabeul,14 hours ago,https://www.tayara.tn/item/locations-de-vacances/nabeul/klibia/a-louer-s2-meubl-au-centre-ville-kelibia/696ea187181355990924282d/
11,A louer des appartements courte durée,120 DT,Tunis,14 hours ago,https://www.tayara.tn/item/locations-de-vacances/tunis/ain-zaghouen/a-louer-des-appartements-courte-dure/696e9f2f18135599092426e8/
11,à louer appartements court séjour,79 DT,Tunis,14 hours ago,https://www.tayara.tn/item/appartements/tunis/l-aouina/-louer-appartements-court-sjour/66bf551a92d9e2cb542f8858/
11,Deux maisons avec jardin et garage à vendre – Radès,600000 DT,Ben Arous,15 hours ago,https://www.tayara.tn/item/maisons-et-villas/ben-arous/rads/deux-maisons-avec-jardin-et-garage-vendre-rads/696e99ca2838b4e20246ad3a/
11,s+3 à ennassr 2,1350 DT,Ariana,15 hours ago,https://www.tayara.tn/item/appartements/ariana/cit-ennasr-2/s3-ennassr-2/696e980506e73a7946c34032/
11,S+2 a louer cité med ali gare de rades,600 DT,Ben Arous,15 hours ago,https://www.tayara.tn/item/appartements/ben-arous/rads/s2-a-louer-cit-med-ali-gare-de-rades/696e978c18135599092423ba/
11,entrepreneur pour villa et maison 21118839,120000 DT,Tunis,15 hours ago,https://www.tayara.tn/item/maisons-et-villas/tunis/agba/entrepreneur-pour-villa-et-maison-21118839/696e96c406e73a7946c33fa1/
11,"Location par nuitées, jours ou semaines S+1 / S+2 Haut standing.",80 DT,Monastir,15 hours ago,https://www.tayara.tn/item/locations-de-vacances/monastir/monastir/location-par-nuites-jours-ou-semaines-s1-s2-haut-standing/696e94ec06e73a7946c33f03/
12,"Location par nuitées, jours ou semaines S+1 / S+2 Haut standing.",80 DT,Monastir,15 hours ago,https://www.tayara.tn/item/locations-de-vacances/monastir/monastir/location-par-nuites-jours-ou-semaines-s1-s2-haut-standing/696e94ec06e73a7946c33f03/
12,LOCAL A LOUER A BEN AROUS,,Ben Arous,15 hours ago,https://www.tayara.tn/item/magasins%2c-commerces-et-locaux-industriels/ben-arous/ben-arous/local-a-louer-a-ben-arous/696e93be2838b4e20246aa76/
12,أرض بالتقسيط بتسبقة 2 ملاين فقط,9000 DT,Sfax,15 hours ago,https://www.tayara.tn/item/terrains-et-fermes/sfax/route-tunis/-2-/696a9cdf2838b4e202454970/
12,À vendre un terrain côté soukra,,Ariana,15 hours ago,https://www.tayara.tn/item/terrains-et-fermes/ariana/la-soukra/-vendre-un-terrain-ct-soukra/69396e358914daae519919c2/
12,À vendre une villa la Marsa,,Tunis,15 hours ago,https://www.tayara.tn/item/maisons-et-villas/tunis/la-marsa/-vendre-une-villa-la-marsa/68d41655516f1ddb82e237f2/
12,À vendre Villa mourouj 4,,Ben Arous,15 hours ago,https://www.tayara.tn/item/maisons-et-villas/ben-arous/el-mourouj-4/-vendre-villa-mourouj-4/66fc28c6e8a80c9b9f730629/
